"X1","account_id","post_id","Category","Page","Post.URL","Date.Published","Post.Type","Rating","Debate","share_count","reaction_count","comment_count","share_count_ln","comment_count_ln"
1134,440106476051475,1252756021453179,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252756021453179",2016-09-27,"link","mostly true",NA,1143,1434,507,7.04141166379481,6.23048144757848
1135,440106476051475,1252759804786134,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252759804786134",2016-09-27,"link","mostly true",NA,11754,10325,863,9.3719488871726,6.76157276880406
1136,440106476051475,1252763278119120,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252763278119120",2016-09-27,"link","mixture of true and false",NA,367,624,80,5.90536184805457,4.39444915467244
1137,440106476051475,1253280291400752,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253280291400752",2016-09-27,"link","mixture of true and false",NA,3725,2657,180,8.22282213081366,5.19849703126583
1138,440106476051475,1253393644722750,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253393644722750",2016-09-27,"link","mixture of true and false",NA,312,704,77,5.74300318780948,4.35670882668959
1139,440106476051475,1253422501386531,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253422501386531",2016-09-27,"link","mostly false","yes",591,1048,65,6.3818160174061,4.18965474202643
1140,440106476051475,1253422688053179,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253422688053179",2016-09-27,"link","mostly true","yes",908,2807,154,6.81124437860129,5.04342511691925
1141,440106476051475,1253478711380910,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253478711380910",2016-09-27,"link","mostly false",NA,267,1304,114,5.58724865840025,4.74493212836325
1142,440106476051475,1253505041378277,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253505041378277",2016-09-27,"link","mostly false","yes",202,516,88,5.30826769740121,4.48863636973214
1143,440106476051475,1253571211371660,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253571211371660",2016-09-27,"link","mixture of true and false",NA,732,1130,235,6.59578051396131,5.46383180502561
1144,440106476051475,1253626604699454,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253626604699454",2016-09-27,"link","mostly true",NA,611,1324,86,6.4150969591716,4.46590811865458
1145,440106476051475,1253646368030811,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253646368030811",2016-09-27,"link","mostly false","yes",3616,8807,338,8.19312372151207,5.82600010738045
1146,440106476051475,1253659874696127,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253659874696127",2016-09-27,"link","mostly true",NA,209,556,435,5.34233425196481,6.07764224334903
1147,440106476051475,1253661748029273,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253661748029273",2016-09-27,"link","mostly true",NA,329,1203,431,5.79605775076537,6.06842558824411
1148,346937065399354,1244975748928810,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1244975748928810",2016-09-19,"link","mostly true",NA,9144,13983,1052,9.12085320547465,6.95939851213398
1149,346937065399354,1245155205577531,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245155205577531",2016-09-19,"photo","mostly true",NA,26696,33959,1762,10.1922690204312,7.47477218239787
1150,346937065399354,1245466285546423,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245466285546423",2016-09-19,"video","no factual content",NA,121577,54024,9549,11.7083030858872,9.16429643347478
1151,346937065399354,1245576782202040,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245576782202040",2016-09-19,"link","mostly true",NA,447,3077,293,6.10255859461357,5.68357976733868
1152,346937065399354,1245619572197761,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245619572197761",2016-09-19,"link","mostly true",NA,17330,18248,2527,9.76019438270965,7.83518375526675
1153,346937065399354,1245652818861103,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245652818861103",2016-09-19,"photo","mostly true",NA,7122,10154,441,8.87094386383772,6.0913098820777
1154,346937065399354,1245663435526708,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245663435526708",2016-09-19,"link","mostly true",NA,14207,33399,1192,9.56149007987208,7.08422642209792
1155,346937065399354,1245683785524673,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245683785524673",2016-09-19,"photo","no factual content",NA,32189,42085,2302,10.379380058262,7.74196789982069
1156,346937065399354,1245696502190068,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245696502190068",2016-09-19,"photo","no factual content",NA,12984,19513,3204,9.47147310919443,8.07246736935477
1157,346937065399354,1245723568854028,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245723568854028",2016-09-19,"link","mixture of true and false",NA,2007,8342,720,7.60439634879634,6.58063913728495
1158,346937065399354,1245754342184284,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245754342184284",2016-09-19,"link","mixture of true and false",NA,5207,10719,3695,8.5577591531629,8.21500643276157
1159,346937065399354,1245766898849695,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245766898849695",2016-09-19,"link","mixture of true and false",NA,33482,19552,1741,10.4187632599757,7.46278915741245
1160,346937065399354,1245799002179818,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245799002179818",2016-09-19,"link","mostly true",NA,3812,11005,523,8.24590926477409,6.26149168432104
1161,346937065399354,1245835812176137,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245835812176137",2016-09-19,"video","mostly true",NA,63291,30011,13510,11.0554984179289,9.51125944745996
1163,346937065399354,1245867855506266,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245867855506266",2016-09-19,"link","mostly true",NA,2460,4723,825,7.80791662892641,6.71659477352098
1164,346937065399354,1245884872171231,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245884872171231",2016-09-19,"link","mostly true",NA,7338,13357,561,8.90082160491523,6.33150184989369
1165,346937065399354,1245894178836967,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245894178836967",2016-09-19,"photo","mixture of true and false",NA,46108,31113,2988,10.7387417497209,8.00269416228394
1166,346937065399354,1245903222169396,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245903222169396",2016-09-19,"link","mostly true",NA,3910,6502,1339,8.27129265297941,7.20042489294496
1167,346937065399354,1246006625492389,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246006625492389",2016-09-19,"video","mostly true",NA,10093,6617,1084,9.21959739323886,6.98933526597456
1168,346937065399354,1245781955514856,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245781955514856",2016-09-20,"photo","mostly true",NA,46081,55197,3296,10.7381559965232,8.10076824307173
1169,346937065399354,1245902942169424,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245902942169424",2016-09-20,"photo","mostly true",NA,12646,27507,1352,9.44509623861856,7.21007962817079
1170,346937065399354,1245904742169244,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245904742169244",2016-09-20,"photo","no factual content",NA,18396,95902,3754,9.81988852865982,8.23084356419823
1171,346937065399354,1245912415501810,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245912415501810",2016-09-20,"photo","mostly true",NA,31723,25045,1514,10.3647972488302,7.32317071794347
1172,346937065399354,1246059202153798,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246059202153798",2016-09-20,"link","mixture of true and false",NA,21884,17028,4888,9.99351105518372,8.49474306257865
1173,346937065399354,1246082085484843,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246082085484843",2016-09-20,"link","mixture of true and false",NA,1204,3585,530,7.09340462586877,6.27476202124194
1174,346937065399354,1246088545484197,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246088545484197",2016-09-20,"link","mixture of true and false",NA,10654,13342,1807,9.27369068747694,7.49997654095212
1175,346937065399354,1246101198816265,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246101198816265",2016-09-20,"link","mixture of true and false",NA,3813,12549,1461,8.24617155985756,7.28756064030972
1176,346937065399354,1246126732147045,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246126732147045",2016-09-20,"link","mixture of true and false",NA,16922,47802,1880,9.73636982948445,7.53955882930103
1177,346937065399354,1246148605478191,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246148605478191",2016-09-20,"photo","no factual content",NA,1,15305,322,0,5.77765232322266
1178,346937065399354,1246535718772813,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246535718772813",2016-09-20,"photo","no factual content",NA,8188,14892,661,9.01042494678118,6.49526555593701
1179,346937065399354,1246555162104202,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246555162104202",2016-09-20,"link","mostly true",NA,3151,12665,1998,8.05547514175727,7.6004023345004
1180,346937065399354,1246599022099816,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246599022099816",2016-09-20,"link","mixture of true and false",NA,16599,22532,2444,9.71709773156622,7.80180040190897
1181,346937065399354,1246603892099329,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246603892099329",2016-09-20,"photo","no factual content",NA,10931,22315,1055,9.29935806829384,6.96224346426621
1182,346937065399354,1246629568763428,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246629568763428",2016-09-20,"link","mostly true",NA,2761,8235,401,7.92334821193015,5.99645208861902
1183,346937065399354,1246643122095406,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246643122095406",2016-09-20,"photo","mostly true",NA,31014,39723,1729,10.3421939944241,7.45587668749182
1184,346937065399354,1246648265428225,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246648265428225",2016-09-20,"photo","mostly true",NA,41515,67257,1264,10.6338100866961,7.14282740116162
1185,346937065399354,1246661678760217,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246661678760217",2016-09-20,"video","mostly true",NA,27749,39224,1809,10.2309550824892,7.50108212425987
1186,346937065399354,1246675775425474,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246675775425474",2016-09-20,"video","mixture of true and false",NA,347294,293333,32419,12.7579269624528,10.3865307952897
1187,346937065399354,1246718015421250,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246718015421250",2016-09-20,"link","mostly true",NA,8261,32737,2821,9.01930092456251,7.94520113241276
1188,346937065399354,1246725472087171,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246725472087171",2016-09-20,"photo","mostly true",NA,15848,41328,1377,9.67079858837839,7.2283884515736
1189,346937065399354,1246732282086490,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246732282086490",2016-09-20,"link","mostly true",NA,10477,11281,673,9.25693765735297,6.51323011091231
1190,346937065399354,1246739995419052,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246739995419052",2016-09-20,"link","mixture of true and false",NA,13073,26222,1395,9.47830431356186,7.24136628332232
1191,346937065399354,1246757028750682,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246757028750682",2016-09-20,"photo","mostly true",NA,4176,11674,530,8.33710912956247,6.27476202124194
1192,346937065399354,1246796208746764,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246796208746764",2016-09-20,"link","mostly true",NA,13850,33796,876,9.53604051161548,6.77650699237218
1193,346937065399354,1246856372074081,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246856372074081",2016-09-20,"link","mostly true",NA,14910,42850,1685,9.60978740775878,7.4301141385618
1194,346937065399354,1246907302068988,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246907302068988",2016-09-20,"video","no factual content",NA,5,22551,917,1.6094379124341,6.82219739062049
1195,346937065399354,1247033108723074,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1247033108723074",2016-09-20,"link","mixture of true and false",NA,17046,22454,1405,9.74367085108224,7.24850407237061
1196,346937065399354,1247047185388333,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1247047185388333",2016-09-20,"link","mostly true",NA,3258,6824,1025,8.08886878916199,6.93342302573071
1197,346937065399354,1247104542049264,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1247104542049264",2016-09-20,"link","mostly true",NA,3853,9058,751,8.25660734462616,6.62273632394984
1198,346937065399354,1246793508747034,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246793508747034",2016-09-21,"photo","mostly true",NA,21621,34445,2166,9.98142034359255,7.68109900153636
1199,346937065399354,1247448632014855,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1247448632014855",2016-09-21,"video","no factual content",NA,1088995,456458,159047,13.9007658105363,11.9769613224362
1200,346937065399354,1247555975337454,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1247555975337454",2016-09-21,"video","mostly true",NA,25546,17971,2173,10.1482360276027,7.68432406768116
1201,346937065399354,1247571215335930,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1247571215335930",2016-09-21,"link","mostly true",NA,3951,7111,1621,8.28172399041139,7.39141523467536
